run,cluster,domain,account,date,link,url,fragment,uid,likes,keyword,case_name,flag,text,source_file
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,jlsilv.902,2025-02-12,https://www.threads.com/@jlsilv.902/post/DF96S9VJs3T,https://cartoontalking.com/d/9DB93581,threads336,,0.0,cartoontalking.com,['qsh-alpha'],1,Feeling lost or in need of direction? 💫 Tarot can be a powerful tool for emotional guidance. Let the cards help you find your way forward! 🌙 TarotForYou Tarot c,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-12,https://www.threads.com/@shaoqianglee/post/DF94p4TpN-o,https://cartoontalking.com/d/3A5C74A2,threads1700,,0.0,cartoontalking.com,['qsh-alpha'],1,Get your tarot reading here ➡ Tarot cartoontalking.com/d/3A5…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-12,https://www.threads.com/@shaoqianglee/post/DF93Pnby4je,https://cartoontalking.com/d/0A73DF64,,,0.0,cartoontalking.com,['qsh-alpha'],1,"🌟 The Spread: A Love You Can’t Predict 🔮 Three of Swords (Past): Your heart is still healing from betrayal or disappointment. The pain is real, but it doesn’t d",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-12,https://www.threads.com/@shaoqianglee/post/DF926hbSkx6,https://cartoontalking.com/d/26BB5D77,,,0.0,cartoontalking.com,['qsh-alpha'],1,"🌟 The Spread: Truths You Need to See 🔮 The Devil (Past): This relationship was built on intensity, obsession, and unhealthy patterns. There was passion, but als",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-12,https://www.threads.com/@shaoqianglee/post/DF92c_mSkTZ,https://cartoontalking.com/d/91137849,,,0.0,cartoontalking.com,['qsh-alpha'],1,"🌟 The Spread: The Crossroads of Love (2/4) 🔮 The Hermit (Past): You’ve spent years focusing on yourself, building a strong and independent life. Love wasn’t the",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,katheryn_baez,2025-02-12,https://www.threads.com/@katheryn_baez/post/DF90ydip7rt,https://cartoontalking.com/d/FE8AFC9F,threads2269,,0.0,cartoontalking.com,['qsh-alpha'],1,"Curious about Tarot? 🌟✨ If you’re feeling uncertain, confused, or seeking guidance in your emotional journey, Tarot could offer you insight and clarity. Ready t",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-12,https://www.threads.com/@shaoqianglee/post/DF90NBFy6Os,https://cartoontalking.com/d/54DA138D,,,0.0,cartoontalking.com,['qsh-alpha'],1,"1/3 🔮 The Hermit (Past): You’ve focused on self-growth and independence. Love wasn’t a priority, and part of you fears being hurt again. But this time, you’re r",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,jlsilv.902,2025-02-12,https://www.threads.com/@jlsilv.902/post/DF9zbgVJ9rh,https://cartoontalking.com/d/BD7001CF,threads336,,0.0,cartoontalking.com,['qsh-alpha'],1,"Curious about Tarot? 🌟✨ If you’re feeling uncertain, confused, or seeking guidance in your emotional journey, Tarot could offer you insight and clarity. Ready t",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,katheryn_baez,2025-02-12,https://www.threads.com/@katheryn_baez/post/DF9t7RsJOuP,https://cartoontalking.com/d/F541B1F9,threads2269,,0.0,cartoontalking.com,['qsh-alpha'],1,"Curious about Tarot? 🌟✨ If you’re feeling uncertain, confused, or seeking guidance in your emotional journey, Tarot could offer you insight and clarity. Ready t",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,jlsilv.902,2025-02-12,https://www.threads.com/@jlsilv.902/post/DF9skKjpHrG,https://cartoontalking.com/d/2D3C843B,threads336,,0.0,cartoontalking.com,['qsh-alpha'],1,"Curious about Tarot? 🌟✨ If you’re feeling uncertain, confused, or seeking guidance in your emotional journey, Tarot could offer you insight and clarity. Ready t",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,stout.terrie,2025-02-12,https://www.threads.com/@stout.terrie/post/DF9FuveSNtj,https://cartoontalking.com/d/274,,,0.0,cartoontalking.com,['qsh-alpha'],1,"starts with changing the way you think on a regular basis. Affirmations may seem silly, or it may even feel weird saying certain things especially if you don’t ",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-12,https://www.threads.com/@shaoqianglee/post/DF9BevPpRy9,https://cartoontalking.com/d/C5D2FA5B,threads1700,,0.0,cartoontalking.com,['qsh-alpha'],1,Get your tarot reading here ➡  Tarot cartoontalking.com/d/C5D…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-11,https://www.threads.com/@shaoqianglee/post/DF8M1ciJwD3,https://cartoontalking.com/d/A57A52A7,threads1700,,0.0,cartoontalking.com,['qsh-alpha'],1,Get your tarot reading here ➡ Tarot cartoontalking.com/d/A57…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-11,https://www.threads.com/@shaoqianglee/post/DF76yx2pkx3,https://cartoontalking.com/d/5F863C02,threads1700,,0.0,cartoontalking.com,['qsh-alpha'],1,"Take a quick Tarot test, gain personal insights Tarot cartoontalking.com/d/5F8…  2 / 2",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7ttCJpYo2,https://cartoontalking.com/d/27E48B3C,,,0.0,cartoontalking.com,['qsh-alpha'],1,What Happens When You Take Creatine for 30 Days Straight? (13 studies) cartoontalking.com/d/27E…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,stout.terrie,2025-02-11,https://www.threads.com/@stout.terrie/post/DF7roGgJkrB,https://cartoontalking.com/d/E86A4FE2,threads2315,,0.0,cartoontalking.com,['qsh-alpha'],1,Unsure about your next step in life or love? The Tarot holds the answers you need. 🌟 DM me for a personalized reading. Tarot cartoontalking.com/d/E86…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7pIAgJaOC,https://cartoontalking.com/d/D13CF50A,,,0.0,cartoontalking.com,['qsh-alpha'],1,Horrifying simulation shows what happened to teenager after he was dared to eat live slug by his friends cartoontalking.com/d/D13…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,huntereleanor11,2025-02-11,https://www.threads.com/@huntereleanor11/post/DF7nUxrJVdP,https://cartoontalking.com/d/67095DBE,threads3219,,0.0,cartoontalking.com,['qsh-alpha'],1,"Curious about Tarot? 🌟✨ If you’re feeling uncertain, confused, or seeking guidance in your emotional journey, Tarot could offer you insight and clarity. Ready t",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,mariaheloise260,2025-02-11,https://www.threads.com/@mariaheloise260/post/DF7m25bpdLh,https://cartoontalking.com/d/24D027B3,threads3214,,0.0,cartoontalking.com,['qsh-alpha'],1,Curious about Tarot? Let’s dive into the mysteries together. 🃏🔮 Tarot cartoontalking.com/d/24D…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,lvv86689,2025-02-11,https://www.threads.com/@lvv86689/post/DF7lZB2p9zY,https://cartoontalking.com/d/46D271E0,threads745,,1.0,cartoontalking.com,['qsh-alpha'],1,Confused about your feelings? Let the cards speak to you. 🃏✨ Tarot cartoontalking.com/d/46D…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,stout.terrie,2025-02-11,https://www.threads.com/@stout.terrie/post/DF7kwbHJsTz,https://cartoontalking.com/d/C5914173,threads2315,,0.0,cartoontalking.com,['qsh-alpha'],1,Looking for answers to your emotional questions? Tarot could be the answer you’ve been searching for. Let’s see what the cards have to say. 🌙 Tarot cartoontalki,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7kkF5Jntp,https://cartoontalking.com/d/46AFDD9B,,,0.0,cartoontalking.com,['qsh-alpha'],1,12 Weird Signs of LIVER DAMAGE cartoontalking.com/d/46A…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,katheryn_baez,2025-02-11,https://www.threads.com/@katheryn_baez/post/DF7h3WtJjAh,https://cartoontalking.com/d/7DCBDB9B,threads2269,,1.0,cartoontalking.com,['qsh-alpha'],1,"Curious about Tarot? 🌟✨ If you’re feeling uncertain, confused, or seeking guidance in your emotional journey, Tarot could offer you insight and clarity. Ready t",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,jlsilv.902,2025-02-11,https://www.threads.com/@jlsilv.902/post/DF7hkQ2JHio,https://cartoontalking.com/d/8500B365,threads336,,0.0,cartoontalking.com,['qsh-alpha'],1,Wondering what the future holds for you? 🌟 Tarot readings can offer insights into your emotions and help you make empowered decisions. Ready for some clarity? 💫,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,huntereleanor11,2025-02-11,https://www.threads.com/@huntereleanor11/post/DF7gdECpci3,https://cartoontalking.com/d/3F76AB44,threads3219,,0.0,cartoontalking.com,['qsh-alpha'],1,"Love, career, or personal growth—if you’re seeking clarity, Tarot might have the message for you. 💕 Tarot cartoontalking.com/d/3F7…  2 / 2",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,mariaheloise260,2025-02-11,https://www.threads.com/@mariaheloise260/post/DF7f_cnJZD3,https://cartoontalking.com/d/649E2632,threads3214,,0.0,cartoontalking.com,['qsh-alpha'],1,Confused about your feelings? Let the cards speak to you. 🃏✨ Tarot cartoontalking.com/d/649…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7f-nCJB4S,https://cartoontalking.com/d/A09F50D0,,,0.0,cartoontalking.com,['qsh-alpha'],1,People Who Are 'Abrosexual' Explain Exactly What Their Sexuality Means cartoontalking.com/d/A09…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,lvv86689,2025-02-11,https://www.threads.com/@lvv86689/post/DF7ehcbJdsI,https://cartoontalking.com/d/DEA755A7,threads745,,0.0,cartoontalking.com,['qsh-alpha'],1,The universe has a message for you. Are you ready to listen? 🔮 Tarot cartoontalking.com/d/DEA…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,stout.terrie,2025-02-11,https://www.threads.com/@stout.terrie/post/DF7d40wpBjl,https://cartoontalking.com/d/D41023EA,threads2315,,0.0,cartoontalking.com,['qsh-alpha'],1,Feeling lost or unsure about your love life? 🌟 Ever wondered what the Tarot might reveal? Let me guide you with a reading tailored just for you. 💫 Tarot cartoon,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-11,https://www.threads.com/@shaoqianglee/post/DF7dJlDJ_vK,https://cartoontalking.com/d/1D085820,threads1700,,0.0,cartoontalking.com,['qsh-alpha'],1,"Curious about Tarot? 🌟✨ If you’re feeling uncertain, confused, or seeking guidance in your emotional journey, Tarot could offer you insight and clarity. Ready t",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7bZQVJELF,https://cartoontalking.com/d/4802A35A,,,0.0,cartoontalking.com,['qsh-alpha'],1,8 SURPRISING Foods that KILL Testosterone (Science-Based) cartoontalking.com/d/480…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,huntereleanor11,2025-02-11,https://www.threads.com/@huntereleanor11/post/DF7Zl2iJeQX,https://cartoontalking.com/d/8C2EC402,threads3219,,0.0,cartoontalking.com,['qsh-alpha'],1,"Love, career, or personal growth—if you’re seeking clarity, Tarot might have the message for you. 💕 Tarot cartoontalking.com/d/8C2…  2 / 2",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-11,https://www.threads.com/@shaoqianglee/post/DF7ZYZlppTn,https://cartoontalking.com/d/8CDFA619,threads1700,,6.0,cartoontalking.com,['qsh-alpha'],1,Feeling lost or in need of direction? 💫 Tarot can be a powerful tool for emotional guidance. Let the cards help you find your way forward! 🌙 TarotForYou #Emotio,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,mariaheloise260,2025-02-11,https://www.threads.com/@mariaheloise260/post/DF7ZIIQJJxJ,https://cartoontalking.com/d/EAD82C0D,threads3214,,0.0,cartoontalking.com,['qsh-alpha'],1,"Curious about Tarot? 🌟✨ If you’re feeling uncertain, confused, or seeking guidance in your emotional journey, Tarot could offer you insight and clarity. Ready t",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7YjH0p6-1,https://cartoontalking.com/d/27A97776,,,0.0,cartoontalking.com,['qsh-alpha'],1,7 Muscle-Building Foods You're NOT Eating (but should be) cartoontalking.com/d/27A…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-11,https://www.threads.com/@shaoqianglee/post/DF7YMLFpiSy,https://cartoontalking.com/d/62A5B431,threads1700,,0.0,cartoontalking.com,['qsh-alpha'],1,Get your tarot reading here ➡  Tarot cartoontalking.com/d/62A…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,lvv86689,2025-02-11,https://www.threads.com/@lvv86689/post/DF7XqGtJZt5,https://cartoontalking.com/d/7908D8C0,threads745,,1.0,cartoontalking.com,['qsh-alpha'],1,Your heart holds the questions. The cards hold the answers. ❤️🔮 Tarot cartoontalking.com/d/790…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,stout.terrie,2025-02-11,https://www.threads.com/@stout.terrie/post/DF7XBbbJeLB,https://cartoontalking.com/d/A5E31140,threads2315,,0.0,cartoontalking.com,['qsh-alpha'],1,Struggling with emotional decisions? Tarot can help bring clarity and guidance. 🌿✨ DM for a personal reading! Tarot cartoontalking.com/d/A5E…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7Wz7sJl-d,https://cartoontalking.com/d/D5601B3F,,,0.0,cartoontalking.com,['qsh-alpha'],1,12 Weird Signs of LIVER DAMAGE You Need to Know! 🔥 cartoontalking.com/d/D56…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-11,https://www.threads.com/@shaoqianglee/post/DF7VmNaJmwZ,https://cartoontalking.com/d/BE059407,threads1700,,0.0,cartoontalking.com,['qsh-alpha'],1,Wondering what the future holds for you? 🌟 Tarot readings can offer insights into your emotions and help you make empowered decisions. Ready for some clarity? 💫,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7SO8uJvoP,https://cartoontalking.com/d/DE36F970,,,0.0,cartoontalking.com,['qsh-alpha'],1,Actor who played 'Goofy' for 30 years shocks fans by revealing the character isn't actually a dog！ cartoontalking.com/d/DE3…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-11,https://www.threads.com/@shaoqianglee/post/DF7R0WRpbhJ,https://cartoontalking.com/d/6947F907,threads1700,,3.0,cartoontalking.com,['qsh-alpha'],1,"Curious about Tarot? 🌟✨ If you’re feeling uncertain, confused, or seeking guidance in your emotional journey, Tarot could offer you insight and clarity. Ready t",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7RrjhpQHx,https://cartoontalking.com/d/DF8A3A01,,,0.0,cartoontalking.com,['qsh-alpha'],1,​​10 Foods That Easily​ Add 100g Protein Everyday​ cartoontalking.com/d/DF8…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,stout.terrie,2025-02-11,https://www.threads.com/@stout.terrie/post/DF7QKvUpZkH,https://cartoontalking.com/d/0457F3A7,threads2315,,0.0,cartoontalking.com,['qsh-alpha'],1,The both of you are going to be forgiving each other and getting back together soon .✨ Tarot cartoontalking.com/d/045…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-11,https://www.threads.com/@shaoqianglee/post/DF7ODPVph1u,https://cartoontalking.com/d/0EE0CE33,threads1700,,2.0,cartoontalking.com,['qsh-alpha'],1,Struggling with emotional decisions or relationships? 💭 Tarot might just have the guidance you need. Let’s explore what the cards have in store for you! 🌿 Tarot,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7Np-upPcJ,https://cartoontalking.com/d/F439A18C,,,0.0,cartoontalking.com,['qsh-alpha'],1,"Conjoined Twin Abby Hensel Is Married, And Everyone Is Asking The Same Question cartoontalking.com/d/F43…  2 / 2",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,katheryn_baez,2025-02-11,https://www.threads.com/@katheryn_baez/post/DF7NQwjJ1DU,https://cartoontalking.com/d/6CEEBB11,threads2269,,1.0,cartoontalking.com,['qsh-alpha'],1,"Need some clarity in your emotional life? 🌙 Tarot could offer the answers you’re looking for. Whether it’s love, work, or personal growth, let the cards show yo",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,jlsilv.902,2025-02-11,https://www.threads.com/@jlsilv.902/post/DF7M9kppz2N,https://cartoontalking.com/d/2F6B7C76,threads336,,0.0,cartoontalking.com,['qsh-alpha'],1,Feeling lost or in need of direction? 💫 Tarot can be a powerful tool for emotional guidance. Let the cards help you find your way forward! 🌙 TarotForYou #Emotio,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7K0V4pecm,https://cartoontalking.com/d/92FC49AB,,,0.0,cartoontalking.com,['qsh-alpha'],1,19 Foods That'll NEVER Make You Fat cartoontalking.com/d/92F…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,shaoqianglee,2025-02-11,https://www.threads.com/@shaoqianglee/post/DF7KRQ5pY2P,https://cartoontalking.com/d/2BA739F8,threads1700,,0.0,cartoontalking.com,['qsh-alpha'],1,"Need some clarity in your emotional life? 🌙 Tarot could offer the answers you’re looking for. Whether it’s love, work, or personal growth, let the cards show yo",sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,bikulov.petr,2025-02-11,https://www.threads.com/@bikulov.petr/post/DF7JFA4pGrx,https://cartoontalking.com/d/381AD18D,,,0.0,cartoontalking.com,['qsh-alpha'],1,Speculation Ends: Coroner Reveals Clint Eastwood's Girlfriend's Cause of Death! 💔🔍 cartoontalking.com/d/381…  2 / 2,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,katheryn_baez,2025-02-11,https://www.threads.com/@katheryn_baez/post/DF7GZS8Jj_B,https://cartoontalking.com/d/D67287D3,threads2269,,0.0,cartoontalking.com,['qsh-alpha'],1,Struggling with emotional decisions or relationships? 💭 Tarot might just have the guidance you need. Let’s explore what the cards have in store for you! 🌿 Tarot,sweep_b1_hits.csv
2026-09-05_13-23-41,qsh-alpha,cartoontalking.com,jlsilv.902,2025-02-11,https://www.threads.com/@jlsilv.902/post/DF7GGL9JkF0,https://cartoontalking.com/d/9992C5AB,threads336,,0.0,cartoontalking.com,['qsh-alpha'],1,"Curious about Tarot? 🌟✨ If you’re feeling uncertain, confused, or seeking guidance in your emotional journey, Tarot could offer you insight and clarity. Ready t",sweep_b1_hits.csv
